mmyyyy;mm_yyyy;yyyy.mm;classificacao;fonte;rubrica;descricao;valores_mes;valores_ano;valores_orcados;num_caract_classif;raiz;;;;
062017;06.2017;2017-06-01;2471990200;5;2978;MINISTERIO DO TURISMO SICONV CONTRATA CAO DE OBRAS DE INFRAESTRUTURA TURISTICA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990300;5;1600;PROGRAMA HABITACIONAL CEF;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990400;6;2235;COMPENSACAO AMBIENTAL PETROBRAS REVAP TCCA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990500;5;2236;FUNDO NACIONAL DE ASSISTENCIA SOCIAL FNAS;16435.67;56023.93;1302000;10;;;;;
062017;06.2017;2017-06-01;2471990600;5;2493;MINISTERIO DO TURISMO CENTRO CULTURAL;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990700;5;2494;MINISTERIO DO TURISMO CACHOEIRA PEDRO DAVI;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990800;5;2243;CONTRATO REPASSE PARA OBRAS DE SANEAMENTO MCID;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471990900;5;2979;MINISTERIO DO TURISMO SICONV RESTAURO E EDIFICA CAO NO PQ VICENTINA ARANHA;0;0;651000;10;;;;;
062017;06.2017;2017-06-01;2471991000;5;2244;RECONSTRU CAO DE PAVIMENTO ASFÁLTICO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471991100;5;2245;CONTRATO DE REPASSE GOV FEDERAL PARA REPARO E MANUTEN CAO DOS PREDIOS DO VICENTINA ARANHA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471991200;5;1601;OBRAS DE CONTENCAO MCID;0;0;2242000;10;;;;;
062017;06.2017;2017-06-01;2471991300;5;2114;CONVENIO CAIXA ECONOMICA FEDERAL  PISTA JOAO DO PULO ;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471991400;5;2580;PROGRAMA DE ACELERA CAO DO CRESCIMENTO PAC2 PROINFÂNCIA;94338.6;704345.24;7760000;10;;;;;
062017;06.2017;2017-06-01;2471991500;5;2998;MINISTERIO DO ESPORTE CONSTRUCAO DE QUADRA POLIESPORTIVA BUQUIRINHA;0;146250;0;10;;;;;
062017;06.2017;2017-06-01;2471991600;5;2994;MINISTERIO DO ESPORTE ADEQUA CAO DO EQUIPAMENTO ESPORTIVO ESTÁDIO MARTINS PEREIRA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2471991700;5;2963;MINISTERIO DO ESPORTE IMPLANTA CAO E MODERNIZA CAO DE INFRAESTRUTURA ESPORTIVA CENTRO ESPORTIVO DELMAR BUFOLIN;0;0;1000000;10;;;;;
062017;06.2017;2017-06-01;2471991800;5;2966;PROGRAMA DE ACELERA CAO DO CRESCIMENTO PAC2 CRECHES;0;0;6081000;10;;;;;
062017;06.2017;2017-06-01;2471991900;5;2581;PROGRAMA DE ACELERA CAO DO CRESCIMENTO PAC2 PROGRAMA DE CONSTRU CAO DE QUADRAS POLIESTPORTIVAS;0;91652.07;0;10;;;;;
062017;06.2017;2017-06-01;2471992000;5;2582;MINISTERIO DAS CIDADES OBRAS DE TERRAPLENAGEM DRENAGEM E PAVIMENTA CAO DA R A NO BAIRRO SANTA CECILIA I ;296000;296000;0;10;;;;;
062017;06.2017;2017-06-01;2472010100;2;1430;SUS MUNICIPALIZACAO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472010200;5;2364;VIGILANCIA SANITARIA MEDIA E ALTA COMPLEXIDADE VISA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472020100;2;2112;CONVENIO PROCEM ENSINO FUNDAMENTAL;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472020200;2;2113;CONVENIO PROCEM CRECHE;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990100;2;2820;SECRETARIA DE JUSTICA E DA DEFESA DA CIDADANIA FORUM;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990200;2;1538;CDHU;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990300;2;2238;SECRETARIA DE ESTADO DA ASSISTENCIA E DESENVOLVIMENTO SOCIAL SEADS;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990400;2;2239;CONVENIO SECRETARIA ESTADUAL DA JUVENTUDE ESPORTE E LAZER;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990500;2;2230;SECRETARIA DA CIENCIA TECNOLOGIA E DESENVOLVIMENTO ECONOMICO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990600;5;1610;PAT PROSANEAR;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990700;2;2241;CONVENIO SECRETARIA DE ESTADO DE PLANEJAMENTO E DESENVOLVIMENTO REGIONAL;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990800;2;2246;CONVENIO SECRETARIA DO ESTADO DE ECONOMIA E PLANEJAMENTO PARA OBRAS INFRA ESTRUTURA;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472990900;2;2248;CONVENIO COM A FUNDA CAO DE PROTECAO E DEFESA DO CONSUMIDOR;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472991000;2;2115;CONVENIO SECRETARIA DE ESPORTES LAZER E JUVENTUDO DO ESTADO DE SAO PAULO PISTA JOAO DO PULO ;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2472991100;2;2982;CONVENIO SECRETARIA DE ECONOMIA E PLANEJAMENTO SP RESERVATORIO DE RETEN CAO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590100000;1;2497;SABESP AQUISI CAO DE A COES;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590200000;3;2349;FUNDO MUNICIPAL DE HABITACAO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590300000;3;2980;FUNDO MUNICIPAL DE TURISMO FUMTUR;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590400000;3;2981;FUNDO MUNICIPAL DE PRESERVA CAO DO PATR HISTORICO ARTISTICO E CULTURAL FUMPHAC;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590500000;3;2991;FUNDO MUNICIPAL DO IDOSO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590600000;3;2992;FUNDO MUNICIPAL DE SERVICOS ECOSISTEMICOS;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590700000;3;2993;FUNDO MUNICIPAL DE CONSERVA CAO AMBIENTAL;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2590900000;6;2999;CONVENIO FUNDICAD SAUDE;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2591000000;1;2967;DEPOSITOS JUDICIAIS LEI 151 2015;0;0;0;10;;;;;
062017;06.2017;2017-06-01;2598000000;1;2996;ACORDO JUDICIAL CONSTRUTORA TERRA SIMAO;0;0;0;10;;;;;
062017;06.2017;2017-06-01;90000000000;;;DEDU CAO DA RECEITA CORRENTE;-14289493.27;-109060141.8;-213390000;11;90000000000;;;;
062017;06.2017;2017-06-01;91000000000;;;DEDU CAO;-14289493.27;-109060141.8;-213390000;11;;;;;
062017;06.2017;2017-06-01;91700000000;;;DEDU CAO DA RECEITA;-14289493.27;-109060141.8;-213390000;11;;;;;
062017;06.2017;2017-06-01;91720000000;;;DEDU CAO DE RECEITA;-14289493.27;-109060141.8;-213390000;11;;;;;
062017;06.2017;2017-06-01;91721010200;1;2640;DEDUCAO DA RECEITA FPM FUNDEB E REDUTOR FINANCEIRO;-1051117.05;-6401883.13;-11748000;11;;;;;
062017;06.2017;2017-06-01;91721010500;1;2710;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB ITR;-458.88;-3208.55;-44000;11;;;;;
062017;06.2017;2017-06-01;91721090100;1;2372;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS DESONERACAO LEI COMPLEMENTAR 87 96 LEI KANDIR;-65283.07;-391698.42;-822000;11;;;;;
062017;06.2017;2017-06-01;91722010100;1;2650;DEDUCAO DE RECEITA PARA A FORMACAO DO FUNDEB ICMS;-12194777.33;-80953121.55;-172453000;11;;;;;
062017;06.2017;2017-06-01;91722010200;1;2711;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPVA;-886704.91;-20760144.06;-27047000;11;;;;;
062017;06.2017;2017-06-01;91722010400;1;2399;DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB IPI;-91152.03;-550086.09;-1276000;11;;;;;
072017;07.2017;2017-07-01;1000000000;;;RECEITAS CORRENTES;170366885.6;1388848093;2323699000;10;1000000000;;;;
072017;07.2017;2017-07-01;1100000000;;;RECEITA TRIBUTARIA;49778286.68;419339347.3;637907000;10;1000000000;;;;
072017;07.2017;2017-07-01;1110000000;;;IMPOSTOS;48706551.61;404305493.2;618320000;10;;;;;
072017;07.2017;2017-07-01;1112000000;;;IMPOSTOS SOBRE O PATRIMONIO E A RENDA;24695495.48;247311818.9;359899000;10;;;;;
072017;07.2017;2017-07-01;1112020100;1;19;IMPOSTO PREDIAL URBANO;9048950;112342329.5;139510000;10;;;;;
072017;07.2017;2017-07-01;1112020200;1;27;IMPOSTO TERRITORIAL URBANO;3237148.05;49370448.95;53523000;10;;;;;
072017;07.2017;2017-07-01;1112043101;1;1141;RETIDO NAS FONTES  I RENDA  PROPRIOS;8916581.55;61101042.92;117897000;10;;;;;
072017;07.2017;2017-07-01;1112043102;1;1151;RETIDO NAS FONTES  I RENDA  FMS;0;49387.66;0;10;;;;;
072017;07.2017;2017-07-01;1112080000;1;248;"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVO"" DE BENS IMOVEIS DE DIREITOS REAIS SOBRE IMOVEIS ITBI";3492815.88;24448609.89;48969000;10;;;;;
072017;07.2017;2017-07-01;1113000000;;;IMPOSTOS SOBRE A PRODUCAO E A CIRCULACAO;24011056.13;156993674.4;258421000;10;;;;;
072017;07.2017;2017-07-01;1113050100;1;35;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS NL;19625495.97;127305216.6;206521000;10;;;;;
072017;07.2017;2017-07-01;1113050200;1;221;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA ISS LANC;501591.37;4144449.36;11178000;10;;;;;
072017;07.2017;2017-07-01;1113050300;1;222;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA SUPER SIMPLES;3751906.36;24562439.15;39657000;10;;;;;
072017;07.2017;2017-07-01;1113050400;1;1011;IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA REPASSE COTA UNICA;132062.43;981569.29;1065000;10;;;;;
072017;07.2017;2017-07-01;1120000000;;;TAXAS;1071064.23;14997486.28;18929000;10;;;;;
072017;07.2017;2017-07-01;1121000000;;;TAXAS PELO EXERCICIO DO PODER DE POLICIA;304033.3;5689460.15;7727000;10;;;;;
072017;07.2017;2017-07-01;1121170000;1;330;TAXA DE FISCALIZACAO DE VIGILANCIA SANITARIA;33876.85;217788.53;486000;10;;;;;
072017;07.2017;2017-07-01;1121250100;1;43;TAXA DE LICENCA PARA LOCALIZACAO;22067.7;175219.28;303000;10;;;;;
072017;07.2017;2017-07-01;1121250200;1;51;TAXA DE FISCALIZACAO E FUNCIONAMENTO;186968.45;4504375.47;5057000;10;;;;;
072017;07.2017;2017-07-01;1121250300;1;78;TAXA DE LICENCA PARA O EXERCICIO DO COMERCIO AMBULANTE;1270.43;29410.63;35000;10;;;;;
072017;07.2017;2017-07-01;1121260100;1;94;TAXA DE LICENCA PARA PUBLICIDADE;13272.58;364186.29;409000;10;;;;;
072017;07.2017;2017-07-01;1121290100;1;86;TAXA DE LICENCA EXEC OBRAS PARTIC  ARRUAM  LOTEAM E DESMEMBRAMENTO;41646.85;294171.14;864000;10;;;;;
072017;07.2017;2017-07-01;1121290200;1;350;TAXA DE CONFORMIDADE DE OBRAS E SERVICOS;0;25000;24000;10;;;;;
072017;07.2017;2017-07-01;1121310100;1;108;TAXA DE LICENCA P OCUP DO SOLO E LOGRADOUROS PUBLICOS;3665.13;62745.78;94000;10;;;;;
072017;07.2017;2017-07-01;1121310200;1;120;TAXA P PERMISSAO DE USO DO SOLO SUBSOLO AEREO;1265.31;16563.03;455000;10;;;;;
072017;07.2017;2017-07-01;1122000000;;;TAXAS PELA PRESTACAO DE SERVICOS;767030.93;9308026.13;11202000;10;;;;;
072017;07.2017;2017-07-01;1122900100;1;140;TAXA DE COLETA DE LIXO;765851.2;9298920.81;11186000;10;;;;;
072017;07.2017;2017-07-01;1122990100;1;116;TAXA DE EXPEDIENTE;187.02;2993.22;5000;10;;;;;
072017;07.2017;2017-07-01;1122990200;1;175;TAXA APREENSAO DEP BENS ALINH  NIVEL E NUM DE PREDIOS;992.71;6112.1;11000;10;;;;;
072017;07.2017;2017-07-01;1130000000;;;CONTRIBUICAO DE MELHORIA;670.84;36367.76;658000;10;;;;;
072017;07.2017;2017-07-01;1130040000;1;205;CONTRIB MELHORIA P PAVIMENTACAO E OBRAS COMPLEMENTARES;670.84;36367.76;658000;10;;;;;
072017;07.2017;2017-07-01;1200000000;;;RECEITA DE CONTRIBUICOES;152300.42;11004091.34;19280000;10;1000000000;;;;
072017;07.2017;2017-07-01;1230000000;;;CONTRIBUI CAO PARA CUSTEIO DO SERVI CO DE ILUMINACAO PUBLICA;152300.42;11004091.34;19280000;10;;;;;
072017;07.2017;2017-07-01;1230010000;3;2997;CONTRIBUI CAO PARA CUSTEIO DO SERVI CO DE ILUMINACAO PUBLICA TERRITORIAL;152300.42;1727909.13;1838000;10;;;;;
072017;07.2017;2017-07-01;1230020000;3;2964;CONTRIBUI CAO PARA CUSTEIO DO SERVI CO DE ILUMINA CAO PUBLICA PREDIAL;0;9276182.21;17442000;10;;;;;
072017;07.2017;2017-07-01;1300000000;;;RECEITA PATRIMONIAL;1885739.34;14601777.97;18927000;10;1000000000;;;;
072017;07.2017;2017-07-01;1310000000;;;RECEITAS IMOBILIARIAS;89224.99;796820.61;2193000;10;;;;;
072017;07.2017;2017-07-01;1311000000;;;ALUGUEIS;7071.93;106892.6;193000;10;;;;;
072017;07.2017;2017-07-01;1311010000;1;1040;ALUGUEIS DE IMOVEIS PROPRIOS PUBLICOS;7071.93;106892.6;193000;10;;;;;
072017;07.2017;2017-07-01;1314000000;1;1023;LAUDEMIOS;82153.06;689928.01;2000000;10;;;;;
072017;07.2017;2017-07-01;1314000000;;;LAUDEMIOS;82153.06;689928.01;2000000;10;;;;;
072017;07.2017;2017-07-01;1320000000;;;RECEITAS DE VALORES MOBILIARIOS;1796514.35;13804957.36;16724000;10;;;;;
072017;07.2017;2017-07-01;1321000000;;;JUROS DE TITULOS DE RENDA;1796514.35;13787366.64;16723000;10;;;;;
072017;07.2017;2017-07-01;1321010201;2;1912;JUROS BANC OP FINANCEIRAS FUNDEB;17618.34;331813.31;300000;10;;;;;
072017;07.2017;2017-07-01;1321010301;1;1890;JUROS BANC OP FINANCEIRAS FUNDO MUNICIPAL DE SAUDE;1361.71;9248.6;3000;10;;;;;
072017;07.2017;2017-07-01;1321010302;5;1030;JUROS BANC OP FINANCEIRAS SUS GESTAO PLENA;19143.97;157515.16;500000;10;;;;;
072017;07.2017;2017-07-01;1321010303;5;1449;JUROS BANC OP FINANCEIRAS PABA PISO ATENCAO BASICA AMPLIADA;7791.65;102436.61;200000;10;;;;;
072017;07.2017;2017-07-01;1321010304;5;1511;JUROS BANC OP FINANCEIRAS AIDS DST;6942.49;43531.82;100000;10;;;;;
072017;07.2017;2017-07-01;1321010305;2;1780;JUROS BANC OP FINANCEIRAS SUS MUNICIPALIZACAO;6872.49;48971.76;52000;10;;;;;
072017;07.2017;2017-07-01;1321010306;5;1074;JUROS BANC OP FINANCEIRAS FNS;24998.08;203561.75;350000;10;;;;;
072017;07.2017;2017-07-01;1321010501;1;1546;JUROS BANC OP FINANCEIRAS SME;1212.36;7756.28;500000;10;;;;;
072017;07.2017;2017-07-01;1321010502;5;1750;JUROS BANC OP FINANCEIRAS SALARIO EDUCA CAO;27299.26;222328.94;550000;10;;;;;
072017;07.2017;2017-07-01;1321010503;5;1500;JUROS BANC OP FINANCEIRAS FNDE PNAE   PROG ALIM ESCOLAR ;5018.57;35282.11;150000;10;;;;;
072017;07.2017;2017-07-01;1321010504;2;1137;JUROS BANC OP FINANCEIRAS TRANSP ESCOLAR ZONA RURAL;7013.75;70230.64;114000;10;;;;;
072017;07.2017;2017-07-01;1321010505;5;1700;JUROS BANC OP FINANCEIRAS CONVENIOS FNDE;11934.95;111376.36;0;10;;;;;
072017;07.2017;2017-07-01;1321010506;5;1720;JUROS BANC OP FINANCEIRAS OUTROS CONVENIOS EDUCACAO;8513.99;111086.12;0;10;;;;;
072017;07.2017;2017-07-01;1321010900;1;1123;JUROS BANC OP FINANCEIRAS CIDE;6023.24;42793.21;42000;10;;;;;
072017;07.2017;2017-07-01;1321011001;5;1730;JUROS BANC OP FINANCEIRAS FNAS;9922.52;107967.04;150000;10;;;;;
072017;07.2017;2017-07-01;1321011002;2;1731;JUROS BANC OP FINANCEIRAS FEAS PROTECAO SOCIAL BÁSICA ESPECIAL DE MEDIA E ALTA COMPLEXIDADE;2414.62;8273.55;0;10;;;;;
072017;07.2017;2017-07-01;1321019905;3;1913;JUROS BANC OP FINANCEIRAS ILUMINA CAO PUBLICA  S O  ;18189.26;120103.26;104000;10;;;;;
072017;07.2017;2017-07-01;1321019906;5;1911;JUROS BANC OP FINANCEIRAS MESP;315.32;13096.44;0;10;;;;;
072017;07.2017;2017-07-01;1321019907;2;1740;JUROS BANC OP FINANCEIRAS SEADS;0;5.42;0;10;;;;;
072017;07.2017;2017-07-01;1321019908;3;1101;JUROS BANC OP FINANCEIRAS FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL;0;0;2000;10;;;;;
072017;07.2017;2017-07-01;1321019909;3;1210;JUROS BANC OP FINANCEIRAS MULTAS DE TRANSITO;52450.84;427372.63;813000;10;;;;;
072017;07.2017;2017-07-01;1321019910;3;1820;JUROS BANC OP FINANCEIRAS ZONA AZUL E OUTROS;6802.75;52764.75;249000;10;;;;;
072017;07.2017;2017-07-01;1321019911;3;1134;JUROS BANC OP FINANCEIRAS FADENP;10651.32;47193.8;138000;10;;;;;
072017;07.2017;2017-07-01;1321019912;2;1450;JUROS BANC OP FINANCEIRAS FEHIDRO;583.71;1669.76;0;10;;;;;
072017;07.2017;2017-07-01;1321019913;7;1914;JUROS BANC OP FINANCEIRAS S O;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1321019914;5;1916;JUROS BANC OP FINANCEIRAS S H ;94.3;743.27;0;10;;;;;
072017;07.2017;2017-07-01;1321019915;2;1915;JUROS BANC OP FINANCEIRAS SCTDE;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1321019916;2;1131;JUROS BANC OP FINANCEIRAS SELJ;1441.31;10557.04;0;10;;;;;
072017;07.2017;2017-07-01;1321019917;7;1870;JUROS BANC OP FINANCEIRAS BID;162869.48;1209153.04;728000;10;;;;;
072017;07.2017;2017-07-01;1321019918;5;1133;JUROS BANC OP FINANCEIRAS MINISTERIO DAS CIDADES;1552.78;3039.86;0;10;;;;;
072017;07.2017;2017-07-01;1321019919;2;1113;JUROS BANC OP FINANCEIRAS PAC;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1321019920;2;2995;JUROS BANC OP FINANCEIRAS CONV ESTADUAIS EMENDA PARLAMENTAR PAVIMENTA CAO DE RUAS;310.17;2621.53;0;10;;;;;
072017;07.2017;2017-07-01;1321019921;5;1557;JUROS BANC OP FINANCEIRAS CONVENIOS FEDERAIS;0;854.54;0;10;;;;;
072017;07.2017;2017-07-01;1321019922;7;1114;JUROS BANC OP FINANCEIRAS PAC 2;3344.51;31543.7;0;10;;;;;
072017;07.2017;2017-07-01;1321019923;6;1115;JUROS BANC OP FINANCEIRAS FUNDICAD SAUDE;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1321019924;5;1917;JUROS BANC OP FINANCEIRAS PROGRAMA MINHA CASA MINHA VIDA;132.51;1187.56;0;10;;;;;
072017;07.2017;2017-07-01;1321019925;6;1116;JUROS BANC OP FINANCEIRAS FUNDICAD EDUCACAO;7.36;1560.28;0;10;;;;;
072017;07.2017;2017-07-01;1321019926;5;1558;JUROS BANC OP FINANCEIRAS BAOBA VIVER COM RA CA;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1321019927;5;1559;JUROS BANC OP FINANCEIRAS CONSTRU CAO DE QUADRA ESPORTIVA BUQUIRINHA;348.25;3928.36;0;10;;;;;
072017;07.2017;2017-07-01;1321019928;5;1560;JUROS BANC OP FINANCEIRAS RESTAURA CAO VICENTINA ARANHA;19.22;659.43;0;10;;;;;
072017;07.2017;2017-07-01;1321019929;5;1561;JUROS BANC OP FINANCEIRAS CONVENIO RESTAURA CAO FLORESTAL FNMA;220.25;789.8;0;10;;;;;
072017;07.2017;2017-07-01;1321019930;2;1563;JUROS BANC OP FINANCEIRAS CONV ESTADUAIS BANCO DO POVO PAULISTA;7.75;19.11;0;10;;;;;
072017;07.2017;2017-07-01;1321020100;1;1066;JUROS BANC OP FINANCEIRAS RECURSOS PROPRIOS;1055025.67;7616507.42;7178000;10;;;;;
072017;07.2017;2017-07-01;1321020200;1;1112;JUROS BANC OP FINANCEIRAS SABESP;203136.43;1713989.98;2000000;10;;;;;
072017;07.2017;2017-07-01;1321020300;1;1117;JUROS BANC OP FINANCEIRA DEPOSITOS JUDICIAIS;90756.94;611331.37;1000000;10;;;;;
072017;07.2017;2017-07-01;1321020400;1;1118;JUROS BANC OP FINANCEIRAS ABIM;24172.23;302501.03;1500000;10;;;;;
072017;07.2017;2017-07-01;1322000000;;;DIVIDENDOS;0;17590.72;1000;10;;;;;
072017;07.2017;2017-07-01;1322000000;1;1058;DIVIDENDOS;0;17590.72;1000;10;;;;;
072017;07.2017;2017-07-01;1330000000;;;RECEITA DE CONCESSOES E PERMISSOES;0;0;10000;10;;;;;
072017;07.2017;2017-07-01;1333000000;;;RECEITA DE CONCESSOES E PERMISSOES E DIREITOS DE USO DE BENS PUBLICOS;0;0;10000;10;;;;;
072017;07.2017;2017-07-01;1333010100;1;1057;RECEITA COM UTILIZA CAO DO CENTRO DA JUVENTUDE FUAD CURY;0;0;10000;10;;;;;
072017;07.2017;2017-07-01;1700000000;;;TRANSFERENCIAS CORRENTES;111190265.9;891331098.7;1551979000;10;1000000000;;;;
072017;07.2017;2017-07-01;1720000000;;;TRANSFERENCIAS INTERGOVERNAMENTAIS;111163385.9;881538116.4;1528783000;10;;;;;
072017;07.2017;2017-07-01;1721000000;;;TRANSFERENCIAS DA UNIAO;21939209.65;150141440.2;269629000;10;;;;;
072017;07.2017;2017-07-01;1721010202;1;1163;COTA PARTE FUNDO DE PARTICIPACAO DOS MUNICIPIOS FPM;4059018.35;36068435.58;58739000;10;;;;;
072017;07.2017;2017-07-01;1721010203;1;2962;COTA PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS FPM EC 55 2007;0;0;2657000;10;;;;;
072017;07.2017;2017-07-01;1721010204;1;2961;COTA PARTE DO FUNDO DE PARTICIPA CAO DOS MUNICIPIOS FPM EC 84 2014;2726751.56;2726751.56;2657000;10;;;;;
072017;07.2017;2017-07-01;1721010500;1;1198;COTA PARTE IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL ITR;788.55;16831.79;218000;10;;;;;
072017;07.2017;2017-07-01;1721221100;1;1171;COMPENSA CAO FINANCEIRA POR UTILIZACAO RECURSOS HIDRICOS CFH;24259.43;110291.65;158000;10;;;;;
072017;07.2017;2017-07-01;1721223000;1;1201;COTA PARTE ROYALTIES PETROLEO;650312.41;4521923.78;5762000;10;;;;;
072017;07.2017;2017-07-01;1721330100;5;1406;SUS GESTAO PLENA SIH;8518158.56;62806083.55;110164000;10;;;;;
072017;07.2017;2017-07-01;1721330200;5;1420;SUS PABA PISO BASICO AMPLIADA;1410116.23;10613523.83;22134000;10;;;;;
072017;07.2017;2017-07-01;1721330300;5;1350;SUS EPIDEMOLOGIA E CONTROLE DE DOEN CAS TFVS;138393.26;1389992.77;5200000;10;;;;;
072017;07.2017;2017-07-01;1721330400;5;1341;AIDS DST;50717.92;355025.44;609000;10;;;;;
072017;07.2017;2017-07-01;1721330700;5;1376;SUS AQUISICAO DE MEDICAMENTOS;270672.3;1894706.1;3248000;10;;;;;
072017;07.2017;2017-07-01;1721330800;5;1377;GESTAO SUS INCENTIVOS DE QUALIFICACAO DOS CAPS E PROGRAMA DE ALIMENTACAO E NUTRICAO;0;0;67000;10;;;;;
072017;07.2017;2017-07-01;1721340100;5;2180;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;73914.11;1302380.47;7221000;10;;;;;
072017;07.2017;2017-07-01;1721350100;5;1260;FNDE QUOTA MUNICIPAL SALARIO EDUCA CAO;2827294.73;21789106.2;35943000;10;;;;;
072017;07.2017;2017-07-01;1721350301;5;2731;PNAE PRE ESCOLA;190369.4;951847;1970000;10;;;;;
072017;07.2017;2017-07-01;1721350302;5;2732;PNAE AEE;7409.4;37047;100000;10;;;;;
072017;07.2017;2017-07-01;1721350303;5;2733;PNAE CRECHE;247341.2;1236706;2404000;10;;;;;
072017;07.2017;2017-07-01;1721350304;5;2734;PNAE ENSINO FUNDAMENTAL;333649.2;1623814.2;3112000;10;;;;;
072017;07.2017;2017-07-01;1721350305;5;2735;PNAE EJA;14259.2;71296;144000;10;;;;;
072017;07.2017;2017-07-01;1721350306;5;2736;PNAE ENSINO MEDIO;8969;44845;136000;10;;;;;
072017;07.2017;2017-07-01;1721350400;5;2740;FNDE PROGRAMA NACIONAL DE APOIO AO TRANSPORTE ESCOLAR PNATE;57971.08;289855.4;566000;10;;;;;
072017;07.2017;2017-07-01;1721359901;5;2300;FNDE OUTROS RECURSOS FUNDO NACIONAL DESENVOLVIMENTO EDUCACAO;2120;2120;0;10;;;;;
072017;07.2017;2017-07-01;1721359902;5;1332;FNDE PROGRAMA DINHEIRO DIRETO NA ESCOLA PDDE;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1721359903;5;1451;FNDE BRASIL CARINHOSO MANUTEN CAO DE NOVAS TURMAS DE EDUCA CAO INFANTIL;0;0;634000;10;;;;;
072017;07.2017;2017-07-01;1721359904;5;1457;FNDE BRASIL CARINHOSO ALUNOS BOLSA FAMILIA;0;0;1672000;10;;;;;
072017;07.2017;2017-07-01;1721360001;1;1490;TRANSFERENCIA FINANCEIRA DO ICMS DESONERA CAO LC Nº 87 96 LEI KANDIR;326415.37;2284907.59;4109000;10;;;;;
072017;07.2017;2017-07-01;1721990101;1;2275;COTA PARTE IMPOSTO UNICO SOBRE MINERAIS PAIS CFM;308.39;3949.26;5000;10;;;;;
072017;07.2017;2017-07-01;1721990102;1;1940;AUXILIO FINANCEIRO PARA FOMENTO EXPORTACOES FEX;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1721990104;1;2971;AUXILIO FINANCEIRO AOS MUNICIPIOS MP 624 2013;0;0;0;10;;;;;
072017;07.2017;2017-07-01;1722000000;;;TRANSFERENCIAS DOS ESTADOS;70878801.91;583356969;1005927000;10;;;;;
072017;07.2017;2017-07-01;1722010100;1;1236;COTA PARTE ICMS;66312956.6;471078565;862263000;10;;;;;
072017;07.2017;2017-07-01;1722010200;1;1287;IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES IPVA;3931519.87;107678771.4;135237000;10;;;;;
072017;07.2017;2017-07-01;1722010400;1;1252;COTA PARTE IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS IPI EXPORTA CAO LC 61 89;447437.21;3197867.54;6382000;10;;;;;
